          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   3 sent_total  44375  recv_total  44307

node   4  (   1,    0) (   0,    0) (   1,    2) (  40,   10) (  42,   18) (  81,   36) (  97,   71) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  72,   81) (  58,   71) (  82,   69) (  57,   61) (  65,   67) (  90,   71) (  72,   66) (  75,   76) (  72,   76)
          (  63,   68) (  78,   68) (  77,   77) (  77,   71) (  59,   77) (  80,   78) (  71,   71) (  67,   73) (  73,   73) (  70,   76)
          (  66,   72) (  78,   74) (  67,   79) (  59,   66) (  82,   73) (  73,   77) (  51,   65) (  96,   74) (  75,   70) (  74,   76)
          (  74,   67) (  76,   73) (  74,   74) (  71,   82) (  51,   70) (  87,   75) (  69,   68) (  62,   70) (  71,   73) (  86,   72)
          (  73,   77) (  58,   75) (  76,   75) (  76,   73) (  70,   72) (  78,   75) (  74,   71) (  76,   73) (  67,   69) (  58,   73)
          (  87,   75) (  62,   78) (  60,   64) (  74,   63) (  63,   56) (  61,   56) (  74,   57) (  40,   56) (  69,   55) (  56,   58)
          (  39,   60) (  73,   57) (  61,   56) (  49,   52) (  57,   64) (  60,   63) (  52,   51) (  58,   63) (  52,   54) (  59,   59)
          (  58,   55) (  58,   55) (  54,   62) (  66,   58) (  57,   56) (  61,   53) (  58,   57) (  58,   54) (  47,   64) (  60,   52)
          (  53,   60) (  55,   57) (  56,   55) (  41,   44) (  66,   62) (  45,   62) (  73,   59) (  51,   56) (  61,   58) (  46,   55)
          (  63,   60) (  48,   53) (  50,   54) (  66,   58) (  61,   54) (  51,   55) (  60,   58) (  57,   57) (  49,   53) (  69,   62)
          (  51,   55) (  61,   56) (  52,   54) (  68,   62) (  49,   51) (  53,   58) (  65,   59) (  56,   59) (  56,   56) (  58,   56)
          (  58,   64) (  54,   55) (  52,   57) (  56,   60) (  63,   59) (  53,   52) (  63,   58) (  46,   53) (  67,   60) (  58,   54)
          (  54,   57) (  56,   49) (  67,   62) (  58,   53) (  58,   58) (  47,   60) (  62,   57) (  57,   56) (  56,   53) (  57,   53)
          (  65,   58) (  60,   54) (  59,   63) (  53,   54) (  44,   60) (  59,   57) (  59,   60) (  53,   57) (  44,   51) (  69,   63)
          (  52,   63) (  58,   49) (  66,   62) (  50,   53) (  54,   53) (  56,   60) (  38,   58) (  69,   52) (  57,   60) (  54,   56)
          (  61,   55) (  51,   55) (  57,   54) (  49,   58) (  66,   59) (  59,   56) (  57,   51) (  56,   62) (  58,   58) (  55,   61)
          (  53,   51) (  55,   53) (  42,   55) (  63,   57) (  58,   61) (  55,   59) (  52,   56) (  57,   54) (  52,   60) (  51,   53)
          (  70,   61) (  60,   59) (  60,   59) (  52,   54) (  62,   58) (  55,   57) (  44,   55) (  57,   59) (  64,   58) (  61,   56)
          (  40,   52) (  58,   53) (  68,   53) (  48,   60) (  67,   56) (  57,   56) (  49,   57) (  71,   61) (  59,   54) (  57,   61)
          (  61,   56) (  61,   63) (  58,   63) (  57,   55) (  56,   51) (  55,   59) (  57,   58) (  56,   55) (  58,   55) (  56,   51)
          (  61,   62) (  69,   58) (  53,   60) (  57,   56) (  50,   63) (  59,   57) (  56,   55) (  55,   56) (  58,   60) (  53,   60)
          (  58,   58) (  40,   56) (  70,   57) (  51,   55) (  48,   59) (  64,   53) (  51,   58) (  62,   65) (  57,   57) (  50,   55)
          (  57,   63) (  53,   55) (  57,   60) (  56,   53) (  54,   58) (  50,   56) (  63,   56) (  59,   59) (  54,   53) (  48,   63)
          (  62,   56) (  55,   59) (  48,   60) (  62,   56) (  50,   55) (  58,   57) (  52,   54) (  63,   54) (  47,   58) (  62,   62)
          (  41,   56) (  56,   57) (  64,   54) (  47,   57) (  60,   49) (  60,   55) (  51,   58) (  64,   62) (  55,   60) (  66,   48)
          (  55,   55) (  57,   62) (  71,   64) (  64,   69) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   4 sent_total  44294  recv_total  44288

node   5  (   0,    0) (   1,    0) (   0,    0) (  10,    5) (  54,   17) (  81,   56) (  97,   76) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  69,   81) (  67,   77) (  71,   71) (  71,   70) (  60,   73) (  77,   73) (  83,   77) (  58,   80) (  78,   74)
          (  77,   65) (  73,   73) (  78,   75) (  80,   75) (  75,   79) (  58,   74) (  84,   69) (  78,   77) (  59,   73) (  82,   74)
          (  65,   77) (  77,   74) (  64,   70) (  71,   67) (  69,   69) (  64,   78) (  74,   68) (  65,   71) (  80,   80) (  68,   66)
          (  63,   67) (  81,   79) (  71,   68) (  71,   75) (  73,   70) (  66,   75) (  73,   72) (  82,   71) (  55,   69) (  75,   69)
          (  81,   77) (  67,   74) (  72,   77) (  75,   73) (  64,   71) (  78,   78) (  62,   72) (  58,   67) (  82,   73) (  77,   73)
          (  79,   70) (  69,   75) (  60,   62) (  54,   54) (  82,   55) (  53,   54) (  79,   56) (  58,   59) (  46,   52) (  69,   56)
          (  60,   60) (  53,   55) (  40,   53) (  78,   57) (  56,   57) (  49,   62) (  53,   53) (  59,   63) (  56,   54) (  73,   61)
          (  56,   57) (  55,   54) (  60,   61) (  51,   61) (  65,   56) (  45,   50) (  64,   61) (  59,   48) (  60,   64) (  47,   50)
          (  59,   64) (  62,   55) (  47,   54) (  68,   53) (  57,   57) (  49,   59) (  67,   54) (  57,   57) (  53,   56) (  65,   58)
          (  50,   59) (  63,   60) (  46,   51) (  45,   53) (  74,   54) (  63,   59) (  59,   57) (  51,   53) (  66,   59) (  43,   54)
          (  62,   61) (  52,   54) (  67,   61) (  51,   57) (  66,   57) (  55,   63) (  51,   58) (  50,   54) (  58,   54) (  73,   58)
          (  45,   55) (  54,   57) (  69,   58) (  54,   56) (  40,   53) (  66,   54) (  66,   60) (  52,   53) (  59,   57) (  53,   54)
          (  62,   58) (  60,   54) (  46,   58) (  64,   60) (  63,   52) (  52,   63) (  54,   55) (  50,   62) (  65,   50) (  53,   53)
          (  65,   63) (  63,   53) (  54,   61) (  57,   56) (  64,   56) (  56,   56) (  50,   59) (  51,   56) (  60,   55) (  52,   55)
          (  54,   61) (  51,   54) (  57,   56) (  54,   54) (  52,   57) (  64,   58) (  53,   59) (  61,   55) (  60,   56) (  39,   51)
          (  78,   56) (  47,   55) (  66,   56) (  61,   55) (  64,   56) (  54,   57) (  57,   56) (  59,   65) (  59,   56) (  59,   59)
          (  61,   53) (  48,   56) (  55,   57) (  59,   53) (  61,   57) (  61,   62) (  39,   57) (  66,   55) (  56,   59) (  67,   52)
          (  51,   51) (  52,   63) (  53,   59) (  63,   55) (  48,   57) (  48,   53) (  80,   60) (  52,   51) (  57,   56) (  53,   60)
          (  65,   53) (  46,   54) (  70,   56) (  55,   56) (  47,   52) (  62,   59) (  57,   54) (  52,   58) (  51,   56) (  56,   61)
          (  57,   62) (  55,   59) (  59,   64) (  52,   56) (  45,   51) (  67,   65) (  45,   51) (  63,   58) (  66,   59) (  56,   56)
          (  56,   64) (  43,   53) (  58,   61) (  52,   51) (  50,   56) (  71,   53) (  50,   58) (  52,   59) (  63,   58) (  68,   59)
          (  43,   56) (  73,   61) (  52,   58) (  58,   55) (  42,   56) (  61,   55) (  63,   52) (  68,   58) (  45,   56) (  71,   57)
          (  56,   57) (  57,   55) (  50,   61) (  58,   50) (  50,   55) (  51,   57) (  55,   51) (  50,   59) (  58,   56) (  66,   58)
          (  50,   51) (  44,   55) (  56,   57) (  56,   52) (  57,   56) (  65,   55) (  52,   52) (  53,   54) (  67,   59) (  59,   56)
          (  50,   56) (  52,   55) (  57,   59) (  64,   57) (  48,   51) (  59,   58) (  60,   53) (  57,   57) (  44,   61) (  68,   53)
          (  54,   58) (  50,   58) (  78,   64) (  64,   68) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   5 sent_total  44327  recv_total  44225

node   6  (   0,    0) (   1,    0) (   0,    0) (   6,    4) (  62,   22) (  73,   55) (  97,   78) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  69,   81) (  67,   72) (  63,   69) (  80,   67) (  74,   70) (  66,   72) (  71,   73) (  65,   80) (  88,   68)
          (  75,   71) (  72,   73) (  77,   77) (  63,   70) (  74,   76) (  73,   79) (  80,   68) (  62,   74) (  79,   70) (  77,   69)
          (  75,   76) (  69,   72) (  71,   76) (  61,   62) (  89,   72) (  72,   76) (  73,   69) (  62,   70) (  72,   73) (  78,   71)
          (  61,   74) (  64,   67) (  94,   73) (  73,   78) (  74,   67) (  46,   72) (  86,   70) (  74,   69) (  74,   75) (  68,   69)
          (  78,   74) (  72,   73) (  67,   70) (  72,   67) (  79,   70) (  75,   71) (  67,   69) (  67,   68) (  80,   70) (  71,   70)
          (  57,   67) (  89,   77) (  63,   60) (  66,   57) (  68,   56) (  49,   56) (  73,   52) (  64,   63) (  58,   52) (  55,   57)
          (  58,   67) (  57,   60) (  48,   60) (  69,   52) (  58,   59) (  65,   48) (  48,   49) (  54,   58) (  67,   62) (  40,   57)
          (  65,   62) (  53,   56) (  66,   59) (  59,   57) (  42,   56) (  54,   60) (  55,   57) (  54,   51) (  61,   65) (  68,   53)
          (  47,   60) (  52,   56) (  58,   55) (  62,   50) (  55,   60) (  55,   63) (  46,   54) (  56,   60) (  57,   56) (  67,   54)
          (  59,   62) (  46,   55) (  61,   57) (  57,   52) (  50,   53) (  64,   56) (  59,   58) (  47,   56) (  66,   58) (  47,   54)
          (  71,   57) (  57,   57) (  58,   63) (  46,   54) (  70,   51) (  46,   61) (  65,   56) (  45,   51) (  65,   55) (  65,   56)
          (  60,   62) (  48,   56) (  60,   57) (  65,   59) (  58,   57) (  39,   53) (  61,   62) (  54,   54) (  48,   55) (  57,   56)
          (  47,   56) (  70,   52) (  51,   58) (  49,   54) (  63,   58) (  44,   58) (  66,   60) (  53,   60) (  50,   50) (  65,   63)
          (  56,   55) (  52,   53) (  58,   59) (  65,   64) (  50,   55) (  56,   54) (  61,   55) (  46,   59) (  44,   52) (  66,   60)
          (  38,   55) (  70,   50) (  51,   61) (  65,   57) (  49,   53) (  66,   54) (  55,   61) (  58,   53) (  52,   62) (  62,   56)
          (  60,   56) (  61,   61) (  49,   54) (  59,   57) (  60,   60) (  34,   55) (  74,   59) (  62,   55) (  59,   54) (  44,   59)
          (  63,   57) (  61,   51) (  57,   59) (  66,   53) (  50,   54) (  61,   62) (  50,   53) (  63,   56) (  58,   64) (  50,   52)
          (  62,   61) (  54,   61) (  50,   55) (  69,   60) (  46,   59) (  56,   57) (  57,   57) (  56,   62) (  47,   55) (  57,   61)
          (  66,   53) (  60,   62) (  59,   53) (  57,   57) (  57,   56) (  44,   54) (  63,   56) (  52,   54) (  63,   57) (  49,   57)
          (  51,   55) (  67,   60) (  53,   56) (  55,   57) (  68,   56) (  56,   60) (  55,   56) (  57,   56) (  47,   53) (  64,   55)
          (  65,   63) (  58,   58) (  64,   57) (  52,   52) (  51,   60) (  65,   52) (  46,   55) (  62,   54) (  64,   62) (  52,   61)
          (  64,   53) (  47,   59) (  58,   57) (  52,   57) (  65,   62) (  41,   49) (  75,   59) (  54,   57) (  42,   56) (  72,   59)
          (  53,   54) (  62,   52) (  52,   66) (  53,   52) (  57,   58) (  57,   61) (  63,   56) (  61,   59) (  60,   58) (  43,   60)
          (  63,   59) (  61,   59) (  43,   54) (  67,   57) (  51,   56) (  46,   56) (  58,   51) (  75,   57) (  59,   63) (  52,   55)
          (  56,   63) (  58,   51) (  49,   57) (  64,   63) (  49,   54) (  58,   56) (  45,   56) (  68,   55) (  50,   61) (  49,   53)
          (  72,   65) (  57,   55) (  71,   61) (  64,   69) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
